,business_id,num_category,is_chain,hours_avg,Unnamed: 0,AcceptsInsurance,ByAppointmentOnly,BusinessAcceptsCreditCards,BusinessParking_garage,BusinessParking_street,BusinessParking_validated,BusinessParking_lot,BusinessParking_valet,HairSpecializesIn_coloring,HairSpecializesIn_africanamerican,HairSpecializesIn_curly,HairSpecializesIn_perms,HairSpecializesIn_kids,HairSpecializesIn_extensions,HairSpecializesIn_asian,HairSpecializesIn_straightperms,RestaurantsPriceRange2,GoodForKids,WheelchairAccessible,BikeParking,Alcohol,HasTV,NoiseLevel,RestaurantsAttire,Music_dj,Music_background_music,Music_no_music,Music_karaoke,Music_live,Music_video,Music_jukebox,Ambience_romantic,Ambience_intimate,Ambience_classy,Ambience_hipster,Ambience_divey,Ambience_touristy,Ambience_trendy,Ambience_upscale,Ambience_casual,RestaurantsGoodForGroups,Caters,WiFi,RestaurantsReservations,RestaurantsTakeOut,HappyHour,GoodForDancing,RestaurantsTableService,OutdoorSeating,RestaurantsDelivery,BestNights_monday,BestNights_tuesday,BestNights_friday,BestNights_wednesday,BestNights_thursday,BestNights_sunday,BestNights_saturday,GoodForMeal_dessert,GoodForMeal_latenight,GoodForMeal_lunch,GoodForMeal_dinner,GoodForMeal_breakfast,GoodForMeal_brunch,CoatCheck,Smoking,DriveThru,DogsAllowed,BusinessAcceptsBitcoin,Open24Hours,BYOBCorkage,BYOB,Corkage,DietaryRestrictions_dairy-free,DietaryRestrictions_gluten-free,DietaryRestrictions_vegan,DietaryRestrictions_kosher,DietaryRestrictions_halal,DietaryRestrictions_soy-free,DietaryRestrictions_vegetarian,AgesAllowed,RestaurantsCounterService,Unnamed: 0.1,monday,tuesday,wednesday,thursday,friday,saturday,sunday,Shortlisted?,ProjectCategory,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
25,Ndozr_--5-wzyDJ2T7TfpQ,2,0,0.0,22,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,beer_and_wine,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Bar,"""A & J Chicago Style Bar-B-Q""",,"""6102 N 16th St""",Phoenix,AZ,85016,33.525883799999995,-112.047946,3.0,9,0,Barbeque;Restaurants
26,Mca0HEKs8Xfa4VimLD1uGQ,9,0,0.0,1453,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Chinese,"""A A Wok""",,"""3202 E Greenway Rd, Ste 1289""",Phoenix,AZ,85032,33.6272318,-112.01211470000001,3.0,6,0,Restaurants;Chinese
27,q4CjxLPsMCAPeST0lcQlOg,17,0,6.857142857142857,1607,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,581,0.0,10.0,10.0,10.0,10.0,8.0,0.0,Yes,Bakery,"""A Bakeshop""",,"""6007 N 16th St""",Phoenix,AZ,85016,33.5240771,-112.04712749999999,4.5,129,1,Custom Cakes;Food;Bakeries;Desserts;Gelato;Cupcakes
28,EIb85lCA6HMzxdsacYtjGA,5,0,10.857142857142858,86,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1981,11.0,11.0,11.0,11.0,11.0,11.0,10.0,Yes,Pizza,"""A Slice of Bella""",,"""4825 E Warner Rd""",Phoenix,AZ,85044,33.3306785,-111.98148640000001,3.5,7,0,Restaurants;Pizza
29,IhBiHpjqJP01qX1dCxG9-A,15,0,12.357142857142858,289,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,822,12.5,12.5,12.5,12.5,12.5,12.0,12.0,Yes,Coffee,"""A T Oasis Coffee & Tea Shop""",,"""4613 E Thomas Rd""",Phoenix,AZ,85018,33.4800898,-111.98255390000001,5.0,167,1,Food;Coffee & Tea
30,6BjIGgxIkCks3NTpkj3fAw,12,0,4.642857142857143,401,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,955,6.5,6.5,6.5,6.5,6.5,0.0,0.0,Yes,Ice Cream,"""A Touch of Yogurt""",,"""2 N Central Ave""",Phoenix,AZ,85004,33.448333,-112.074127,4.0,19,1,Food;Ice Cream & Frozen Yogurt
31,BWgVrMV20K2o3pIH2Ff-Iw,1,0,0.0,1252,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Other,"""A&s Cactus Express""",,"""3441 W Cactus Rd""",Phoenix,AZ,85029,33.5963908,-112.13268570000001,4.0,4,1,Food;Grocery;Convenience Stores
32,QyfX-6jFfINH1MuXS8R6ZA,9,0,0.0,1833,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Chinese,"""Abacus Inn Chinese Restaurant""",,"""4747 E Elliot Rd, Ste 6""",Phoenix,AZ,85044,33.3480616,-111.98202140000002,3.0,15,0,Restaurants;Chinese
33,xFX3mg1MGCV9AV45CDd6FA,10,0,11.285714285714286,2058,N/a,N/a,N/a,N/a,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,285,12.0,12.0,12.0,12.0,12.0,12.0,7.0,Yes,Diner,"""Abby's Grill-Cafe""",,"""13035 N Cave Creek Rd""",Phoenix,AZ,85022,33.60576079999999,-112.03620590000001,3.5,7,0,Breakfast & Brunch;Diners;Restaurants;American (Traditional)
34,zRK93KUNUSLWckxU611QNQ,17,0,7.285714285714286,1757,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2230,9.0,9.0,9.0,9.0,9.0,6.0,0.0,Yes,Bakery,"""ABC Baking Cake Decorating Supplies""",,"""2853 E Indian School Rd""",Phoenix,AZ,85016,33.4946972,-112.01982290000001,4.5,76,1,Specialty Food;Food;Education;Specialty Schools;Party Supplies;Cooking Schools;Shopping;Event Planning & Services;Bakeries;Cupcakes
35,I9nziYEw4YIFjr3ZDBpFog,15,0,11.571428571428571,557,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,658,12.0,12.0,12.0,12.0,12.0,12.0,9.0,Yes,Coffee,"""Abyssinia Restaurant and Cafe""",,"""842 E Indian School Rd""",Phoenix,AZ,85014,33.49548,-112.063272,4.5,126,1,Ethiopian;Coffee & Tea;Food;African;Restaurants
36,3_A59jPniLD5ViVuKMYpJw,3,0,7.714285714285714,1834,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,0,1,0,1,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2060,8.0,8.0,8.0,8.0,8.0,7.0,7.0,Yes,Breakfast,"""Acacia Cafe""",,"""3701 E Indian School Rd""",Phoenix,AZ,85018,33.494927000000004,-112.00196899999999,4.0,217,0,Restaurants;Sandwiches;Food;Breakfast & Brunch;Coffee & Tea
37,_e3rChyednoh47n2cjGv2w,8,0,9.428571428571429,144,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2025,10.0,10.0,10.0,10.0,11.0,8.0,7.0,Yes,Italian,"""Adela's Italian""",,"""4041 E Thomas Rd, Ste 107""",Phoenix,AZ,85018,33.4798522483,-111.99394778799999,4.5,222,1,Restaurants;Salad;Italian
38,eKwGIkeo6miVLcCzygtBjg,2,0,20.0,1038,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,full_bar,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1364,20.0,20.0,20.0,20.0,20.0,20.0,20.0,Yes,Bar,"""Admirals Club""",,"""3400 E Sky Harbor Blvd, Terminal 4 Gate A19,""",Phoenix,AZ,85034,33.4368072361,-112.00175151200001,3.5,9,1,Nightlife;Airport Lounges;Bars
39,Z3dJG3W9xrxegM5j8ny74w,2,0,18.0,162,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,full_bar,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1440,18.0,18.0,18.0,18.0,18.0,18.0,18.0,Yes,Bar,"""Admirals Club""",,"""4000 E Sky Harbor Blvd""",Phoenix,AZ,85034,33.4371051246,-111.996653704,3.0,79,1,Nightlife;Travel Services;Airport Lounges;Airports;Bars;Hotels & Travel
40,k_SfP93Tmlpmx-5OL1JmTg,0,0,6.571428571428571,1158,N/a,N/a,N/a,N/a,0,1,0,0,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1026,5.0,5.0,5.0,5.0,6.0,11.0,9.0,Yes,Mexican,"""Adobo Dragon""",,"""915 N Central Ave""",Phoenix,AZ,85004,33.4583806623,-112.073423995,4.0,82,1,Food;Seafood;Ethnic Food;Mexican;Asian Fusion;Specialty Food;Restaurants;Latin American
41,I1dZ6e1G4757Ll5CeE3Wdw,1,0,10.25,1733,N/a,N/a,N/a,N/a,1,1,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2211,10.25,10.25,10.25,10.25,10.25,10.25,10.25,Yes,Other,"""Ahipoki - CityScape""",,"""50 W Jefferson St, Ste 160""",Phoenix,AZ,85004,33.4474844,-112.07463030000001,4.5,14,1,Seafood;Restaurants;Poke;Hawaiian;Food
42,PSY6Fpn6QRC-yWcz0Jnm1w,1,0,10.25,516,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1513,10.25,10.25,10.25,10.25,10.25,10.25,10.25,Yes,Other,"""Ahipoki Bowl""",,"""1928 E Highland Ave, Ste F104""",Phoenix,AZ,85016,33.506041100000004,-112.041358,4.0,23,1,Poke;Food;Seafood;Hawaiian;Restaurants
43,Q0HAhn2Pi2afILbtiPvlIQ,1,0,12.0,281,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2080,12.0,12.0,12.0,12.0,12.0,12.0,12.0,Yes,Other,"""Ahwatukee Country Club""",,"""12432 S 48th St""",Phoenix,AZ,85044,33.333428999999995,-111.98224679999998,2.5,18,1,Restaurants;Shopping;Sporting Goods;Golf Equipment;Golf;Country Clubs;Active Life;Arts & Entertainment
44,vlJsF5tTfplbo1D5kbUPmQ,8,0,9.857142857142858,1507,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,full_bar,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1157,11.0,11.0,11.0,11.0,12.0,7.0,6.0,Yes,Italian,"""Aiello's""",,"""5202 N Central Ave""",Phoenix,AZ,85012,33.51315,-112.073765,4.0,114,0,Italian;Restaurants
45,l0WauZ92kRg9bu2oxHj4TQ,8,0,10.142857142857142,10,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1839,10.0,10.0,10.0,10.0,11.0,11.0,9.0,Yes,Italian,"""Aiello's East Coast Italian""",,"""777 E Thunderbird Rd, Ste 100""",Phoenix,AZ,85022,33.607105,-112.063427,4.0,130,1,Restaurants;Italian
46,SvlTuwslYKdqvqWtDe2dgA,4,0,9.285714285714286,2119,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2116,9.0,9.0,9.0,9.0,10.0,10.0,9.0,Yes,Burger,"""Aioli Gourmet Burgers""",,"""10652 N 32nd St""",Phoenix,AZ,85028,33.5839175,-112.0141794,4.0,135,1,Salad;Event Planning & Services;Burgers;Restaurants;Caterers
47,3BYLel7hPVEXzzVSHHEwHA,4,0,9.285714285714286,1334,N/a,N/a,N/a,N/a,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,810,9.0,9.0,9.0,9.0,10.0,10.0,9.0,Yes,Burger,"""Aioli Gourmet Burgers and Catering Food Truck""",,"""10652 N 32nd St""",Phoenix,AZ,85028,33.5839175,-112.0141794,4.5,108,1,Food;Burgers;Food Trucks;Restaurants
48,q4i-kcryM2X8VXWQcGbiSw,3,0,8.571428571428571,1232,N/a,N/a,N/a,N/a,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,300,10.0,10.0,10.0,10.0,10.0,10.0,0.0,Yes,Breakfast,"""Aishiteru Asian Bistro""",,"""2017 E Cactus Rd, Ste G""",Phoenix,AZ,85022,33.596186200000005,-112.03612350000002,4.5,73,1,Breakfast & Brunch;Restaurants;Asian Fusion;Soup
49,lrfbOC8cbxc4NsguFeSjmw,2,0,15.0,252,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2224,15.0,15.0,15.0,15.0,15.0,15.0,15.0,Yes,Bar,"""AJ's Fine Foods""",,"""5017 N Central Ave""",Phoenix,AZ,85012,33.510039,-112.0717311,3.5,133,1,Specialty Food;Beer;Wine & Spirits;Food
50,QMM5fh2x_sajRUmkbiKGpQ,1,0,15.0,1596,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1034,15.0,15.0,15.0,15.0,15.0,15.0,15.0,Yes,Other,"""AJ's Purveyor of Fine Foods""",,"""13226 N 7th St""",Phoenix,AZ,85022,33.606332,-112.06609499999999,4.5,16,0,Food;Specialty Food;Grocery
