,name,Chain,project_category,num_category,business_id,postal_code,hours_avg
1067,L'Amore Italian Restaurant,0,Italian,8,ZVtjS8Hvq2a6SxHxlehPGg,85016,8.571428571428571
1068,Lao Ching Hing,0,Chinese,9,Zj3hKT7KlKSCAb4XCz4dgQ,85008,10.071428571428571
1069,Las Brazas,0,Mexican,0,x-gCWVHofOLtiCtXC7y31w,85018,0.0
1070,Latino Restaurant,0,Mexican,0,eWnlj6iTJBhz0wOpmnsD8Q,85020,13.785714285714286
1071,Le Peep Restaurant On Central,0,Breakfast,3,bNn-D4ANDAjArEz1-QaSbw,85012,0.0
1072,Left Coast Burrito,0,FastFood,11,dejlz35INXFt9fOJmjR_sg,85020,0.0
1073,Left Seat Restaurant & Lounge,0,Other,1,ECVjFbvnzXs2LV7u3wi0vw,85034,0.0
1074,Legends Sports Bar & Restaurant,0,Bar,2,wcbue65w2R8UYF5t1W9_dA,85004,10.714285714285714
1075,Lenero Mexican Grill,0,Mexican,0,pJdPcHkqtaLF47pS0LxdYQ,85032,6.571428571428571
1076,Lenny's Burger Shop,0,Burger,4,fZVkbNNWjMxuWzNi4Uvufg,85029,10.142857142857142
1077,Lenny's Burger Shop,0,Burger,4,2FfZUyA82YhQCjWNiqDCzQ,85012,8.428571428571429
1078,Leo's Ice Cream,0,Ice Cream,12,gWqFm3z-XWJJd7bQUyCbRw,85018,14.0
1079,Les Gourmettes Cooking School,0,Other,1,BjvJYccHn0RY0n07vj9OmQ,85012,0.0
1080,Let Them Eat Cake,0,Bakery,17,6-6s-ZBtAt-c64EQ8il0Zw,85018,5.142857142857143
1081,Let's DO Lunch,0,Other,1,cLeH08WoBoozrRco89i9Nw,85029,5.714285714285714
1082,Let's Make Noyze,0,Other,1,jg_O5iufW7GjCr9HMoAR8g,85032,15.0
1083,Levi Catering,0,Coffee,15,ORWl-Sgc8QvdXqRnWN_8Jg,85028,4.285714285714286
1084,Lifeboat Coffee,0,Coffee,15,hU-I172AdpBahJqP-GTSbA,85020,10.0
1085,Lilac Bakery,0,Bakery,17,8K4BDHHXXBVGFqWQoMVQrQ,85016,6.857142857142857
1086,Lilo's Coffee Haus,0,Coffee,15,9Flt2bgEjCDiP21101zUcg,85044,0.0
1087,Lim's Chinese Buffet,0,Chinese,9,5z-kd3h50BnaE1Ee8GV5bg,85032,0.0
1088,Linda's On Osborn,0,Diner,10,9vMQMbmfXl1qC8iJECEWjw,85016,0.0
1089,Linger Longer Lounge,0,Bar,2,PfSW2cTJyx2-q6T39sevow,85016,10.0
1090,Little Caesars,0,Other,1,6hfvVrOMmYapWGS1PN0b2w,85016,11.785714285714286
1091,Little Caesars,0,Pizza,5,smdGDx5PS2Nt67FXYAQSUA,85032,11.642857142857142
1092,Little Caesars,0,Pizza,5,2F2xrnxCJ_WdXfWGxJcn_g,85032,0.0
1093,Little Caesars Pizza,0,Pizza,5,77FYW55qBiRAMZRxdIKApA,85020,0.0
1094,Little Caesars Pizza,0,Pizza,5,zrKalMnWJY-lkl2KeQTelQ,85018,0.0
1095,Little Caesars Pizza,0,Pizza,5,6SN1K-dWH5LoGHz4-SA1HQ,85008,11.5
1096,Little Caesar's Pizza,0,Pizza,5,ePkouyI6uFc9ifEzvxD4jw,85027,0.0
1097,Little Caeser's,0,Pizza,5,PepLYiTk-2j6Nb8JFVT9gQ,85016,0.0
1098,Little Miss BBQ,0,Bar,2,Xg5qEQiB-7L6kGJ5F4K3bQ,85034,3.5714285714285716
1099,Little Peking,0,Chinese,9,A2pHOVp0zh7grb1bbZxoBQ,85028,5.071428571428571
1100,LMAO Phoenix,0,Other,1,59z-2yLWZuvIUbetMgvrtA,85008,0.0
1101,Lola,0,Coffee,15,aQojV_Rap30A1SB7x31XCQ,85014,3.5714285714285716
1102,Lola Coffee,0,Coffee,15,WQIvHDD4hNa8SDVxdQt56w,85012,12.142857142857142
1103,Lola's,0,Bar,2,cILk7PnJBxNsMmGhQU2cyA,85014,16.285714285714285
1104,Lo-lo's Chicken & Waffles,0,Other,1,IUMyUYOIR9UQ7XGIEQKOuA,85034,14.0
1105,Lone Star Steakhouse,0,Coffee,15,U5P2sECeftfwaHos6h-2kQ,85016,11.0
1106,Long John Silver's,0,FastFood,11,ubR4Ox0PTBFSPXzOc06p4g,85020,11.785714285714286
1107,Long Wong's,0,Burger,4,OX0T9dWI8b7meu-ljTo22A,85016,12.0
1108,Long Wong's North Phoenix,0,FastFood,11,656XUeBmMzyvU62yYHptxQ,85032,12.0
1109,LongHorn Steakhouse,0,Bar,2,hgc-YJELr_899ExB92z6jw,85032,11.285714285714286
1110,Loose Leaf Tea Market,0,Coffee,15,0sojfj-hw2WeXjkFwG-bVA,85016,8.571428571428571
1111,Los Alamos Mexican Food,0,Mexican,0,IsGsZ95WHORUYy7vM_JYAw,85032,0.0
1112,Los Armandos,0,Mexican,0,aYlZVqlqf8QRd9EW0iRC4w,85018,18.571428571428573
1113,Los Betos Mexican Food,0,Mexican,0,jKndHanZV4fygbNHWK5Xnw,85032,0.0
1114,Los Burritos,0,Mexican,0,o_uE7kjmI2K7dnKZkQoHTQ,85016,8.571428571428571
1115,Los Cerritos,0,Mexican,0,MJjTgjRZJLnU0VHF1TeMGQ,85018,19.0
1116,Los Diablos,0,Bar,2,S52kLuHEa8RCSoXQvZql0g,85014,11.285714285714286
1117,Los Dos Molinos,0,Mexican,0,yIiply1esvaWxY36vdh3wA,85034,0.0
1118,Los Dos Molinos,0,Mexican,0,b207RNqIAhTd4JsRsnXB1Q,85014,7.428571428571429
1119,Los Jarritos Restaurant,0,Mexican,0,w96oa6oQk2kolYfy8Ja2Mw,85008,0.0
1120,Los Kikos,0,Mexican,0,7obotzA7aLL9kAUIUWQcJg,85027,13.714285714285714
1121,Los Mexican Friends,0,Mexican,0,HJEaoW2OUTeZuQcygYUpqQ,85034,14.0
1122,Los Taquitos,0,Mexican,0,nwHd2MbIGz0SNG8GpFjekw,85020,11.857142857142858
1123,Los Taquitos,0,Mexican,0,P8IsTiHq5Hesa6UPL604ww,85044,13.0
1124,Los Taquitos,0,Mexican,0,R6cWq0FkVfV_Ee-YttlPyA,85034,0.0
1125,Los Toritos,0,Mexican,0,TxWfwR6Rz7sHZAQmsWNriw,85008,0.0
1126,Losbetos Mexican Food,0,Mexican,0,UmJU-v1Hoh8myeQmCwFI2A,85016,0.0
1127,Lou Malnati's Pizzeria,0,Pizza,5,LA8KYt-SaeTpb_qQ5Wc4aQ,85018,8.428571428571429
1128,Lou Malnati's Pizzeria,0,Pizza,5,N8uKQ5Vdb1LAh-qXT_25Rg,85012,12.285714285714286
1129,Louisiana Fried Chicken,0,Other,1,aLaIaJM9LsETSRPV1pllhg,85018,10.0
1130,Lovejoys Kansas City Bar-B-Q,0,Bar,2,Wwtm3govfxBQ040LKYQDeg,85022,0.0
1131,Loving Hut,0,Chinese,9,drIFrAyZnyismS1ArZlmAg,85018,3.0714285714285716
1132,Lowdown Cafe,0,Sandwiches,13,v-EcHg9QafgFVsDQDe4EKw,85016,0.0
1133,Luci's at the Orchard,0,Breakfast,3,0CElIQnJdQYF2bmsAiWczg,85020,14.0
1134,Luci's Healthy Marketplace,0,Coffee,15,fjapWp89YVCeKvW51KUDQw,85014,13.571428571428571
1135,Lucky Boy Burger Shop,0,Burger,4,D4xv7_wwYpZEZar4DwwYYQ,85016,8.285714285714286
1136,Lucky Wok,0,Chinese,9,oacm52KPpEpOBf_M2sARLA,85020,11.571428571428571
1137,Luke's of Chicago's,0,Burger,4,-raUM9T-1dKPiB5_vRmFYA,85016,10.285714285714286
1138,Luna Pizza & Restaurant,0,Pizza,5,Gow4sblC6N0K2F9cSTn51w,85027,11.285714285714286
1139,Lunch At the Park,0,Burger,4,SZOvVtg0mGOQcNzzcH6Qow,85016,0.0
1140,Lupita's Hot Dogs,0,FastFood,11,d6kfTFKpKJX93qAEPhBGAg,85032,5.857142857142857
1141,Lustre Bar,0,Bar,2,yRvmDKX-Ocgd8zq_iMgujA,85004,11.571428571428571
1142,Luu's Chicken Bowl,0,Japanese,22,FcEpsffXdHAr7_D8V5kCGw,85028,10.5
1143,Luv A Sub,0,Sandwiches,13,sWtltZRuYgnINItStEesGg,85034,5.0
1144,Luv Me Tender BBQ,0,Bar,2,pT6TCNUSRdswUZ8wQ5JEpA,85016,0.0
1145,Lux Central,0,Breakfast,3,OgJ0KxwJcJ9R5bUK0ixCbg,85012,18.571428571428573
1146,Macayo's,0,Mexican,0,b9kQOV8VK_ecGYVoIQiHrg,85004,0.0
1147,Macayo's Mexican Restaurants,0,Mexican,0,jAsvKe4-SteA-ZgyfVPoTQ,85012,11.285714285714286
1148,Macayo's Mexican Restaurants,0,Mexican,0,euL4wrPoczkOBkS93pxv5A,85044,11.0
1149,Machete Azteca,0,Mexican,0,bo05yEhBVDA6YFOST_Gqlg,85029,9.0
1150,Machetes & Mexican Food,0,Mexican,0,RWIavDLPCkzyP_ZpkeGtcA,85032,0.0
1151,Madras Ananda Bhavan,0,Indian,18,K4isdrdwV3GbI52Bv2Wq6g,85032,3.7142857142857144
1152,Maggiemoo's Ice Cream & Treatery,0,Ice Cream,12,xQmjRECNFVGWS93jUwvQwg,85044,0.0
1153,Mahon's Sandwich Shop,0,Sandwiches,13,yDIpp2a3J9b0sgUNsTgAhA,85004,9.0
1154,Maizie's Cafe & Bistro,0,Coffee,15,NPiLy71qqXzb45k9eQOgCQ,85012,12.428571428571429
1155,Majerle's Sports Grill,0,Bar,2,kHpXJ2vciumu2KhNHg0hYA,85004,15.0
1156,Mama Java's Coffee House,0,Coffee,15,2O_ec-By_tho2KeXvcnBuQ,85018,12.0
1157,Mamma Mia,0,Pizza,5,ALwfJk1g56dz8ehgYJNrdg,85014,12.142857142857142
1158,Mamma Mia Brick Oven Pizza & Pasta,0,Pizza,5,5aRyuqJZSGp1fNXHQHMLjg,85018,11.0
1159,Mancuso's Restaurant,0,Italian,8,3awTUGMdUVrwEBkFFOxn9Q,85004,8.714285714285714
1160,Mandy's Fish & Chips,0,Other,1,jIn4HPCS6fKywg2curShWQ,85034,10.5
1161,Manhattan Pizzeria and Subshop,0,Pizza,5,WHrSxyaYLs1nI9lK9wwhzA,85014,10.571428571428571
1162,Mantra Indian Cuisine,0,Indian,18,CNx_ie_OvjJHZLZ6yEO8UA,85022,4.5
1163,Manuel's Mexican Restaurant,0,Mexican,0,6hRbVaaHX0DIKbxy2PFiiw,85022,0.0
1164,Manuel's Mexican Restaurant & Cantina,0,Mexican,0,9d7N-I00hu-VkXFry4Da-g,85016,11.285714285714286
1165,Marcelo Delivers,0,Deli,16,mOfmGrhxbzhiAcM-drXCRg,85029,0.0
1166,Maria's Frybread & Mexican Food,0,Mexican,0,Cd2ERofxOeCbCi-0yDs0aw,85018,10.571428571428571
1167,Marie Callender's Restaurants & Bakeries,0,Bakery,17,aom8XyA2yJeqDOJQPJCWIA,85032,0.0
1168,Marigold Maison- Paradise Valley,0,Indian,18,iE71iwcSljg3xm2GB2Y9aA,85032,4.285714285714286
1169,Mariscos Acapulco,0,Mexican,0,do6yub0lpn-vRF08Yhi3aQ,85008,13.428571428571429
1170,Mariscos Camaron Pela'o,0,Mexican,0,xyrQByVfX47bstcmP_k1BA,85008,12.285714285714286
1171,Mariscos Ensenada 7,0,Mexican,0,iUbDIvZ0FuATXmnCkk0KeQ,85029,0.0
1172,Market Bistro,0,Pizza,5,lOYwF4VUJKe2BJ0i7zZeYQ,85022,10.0
1173,Marshall's Fine Dining,0,Italian,8,R2GxA0LslohJIOEndoFXYw,85022,0.0
1174,Marston's Cafe,0,Other,1,9enpsB9cGGzX0Log6Y8OrQ,85004,0.0
1175,Martini Bistro,0,Bar,2,DQO_c9osfJDgbJ0_WdygLg,85034,0.0
1176,Mary Coyle Ol' Fashion Ice Cream,0,Ice Cream,12,1r9xmPVZqsiTNQr_FAcs8w,85014,8.714285714285714
1177,Maryland Deli & Liquor,0,Deli,16,iOWviig09i0U9YRDMwp1fg,85014,0.0
1178,Masterpiece Donuts & Coffee,0,Coffee,15,jyosc8h4oI1f02YxuPrqIA,85018,10.0
1179,Matt's Big Breakfast,0,Breakfast,3,-050d_XIor1NpCuWkbIVaQ,85004,11.428571428571429
1180,Matt's Big Breakfast,0,Breakfast,3,24Td_CQH1bonWKff1rt2vg,85016,8.0
1181,Matt's Big Breakfast,0,Breakfast,3,-1UMR00eXtwaeh59pEiDjA,85034,8.5
1182,Matt's Big Breakfast,0,Breakfast,3,L2p0vO3fsS2LC6hhQo3CzA,85004,8.0
1183,Maui Dog,0,FastFood,11,ViErpcikhbAjsDcpdAfwSQ,85018,7.714285714285714
1184,Maui Wowi Hawaiian Coffees and Smoothies,0,Bar,2,Yv8VpV7fKZqVpwC3NBDd1A,85018,0.0
1185,Max Store,0,Other,1,3fBafEQ1GPpfF2nT6euefg,85014,0.0
1186,Maximillians Coyote Cafe,0,Diner,10,x3XQJ3f-UPR24jQ591R-Fw,85016,0.0
1187,Maya Ice-Cream Rolls & Indian Food,0,Ice Cream,12,s7fROnWWGUzxCQ29JZQsZQ,85032,9.571428571428571
1188,McCormick & Schmicks Seafood Restaurant,0,Other,1,-o0xWAEO-C2oqlyt9TO8qg,85016,8.714285714285714
1189,McDonalds,1,FastFood,11,FKyDrTFQSvbn4KGsRFZYYQ,85034,0.0
1190,McDonald's,1,Burger,4,wOfoU-QWGudP8kmBDNwQnA,85022,0.0
1191,McDonald's,1,Burger,4,tcPVY5QCFL_roeouCY5SXQ,85027,0.0
1192,McDonald's,1,Burger,4,PP9ZfC_JUufbrPRPHD7FJQ,85020,18.0
1193,McDonald's,1,Burger,4,VEM9ddboePvhvucd3jAbVQ,85018,0.0
1194,McDonald's,1,Burger,4,qdUCIK49pCS7BfDEClpdhQ,85027,0.0
1195,McDonald's,1,Burger,4,bJeVUZ8vCVLGYGIaVbY4Xw,85028,18.214285714285715
1196,McDonald's,1,Burger,4,gMWqOTN7MlPce2MyPwYeZg,85018,0.0
1197,McDonald's,1,Burger,4,PnUIxpOR7eEY6NYOYQdY9g,85032,0.0
1198,McDonald's,1,Burger,4,0hp3WtPSxvmJVk3BNTfhHQ,85016,0.0
1199,McDonald's,1,Burger,4,rDMptJYWtnMhpQu_rRXHng,85022,0.0
1200,McDonald's,1,Burger,4,HYBgmHPJSNVelYo6BfdHdQ,85012,0.0
1201,McDonald's,1,Burger,4,q2PUogtjncgsNn-pLzw5HQ,85020,0.0
1202,McDonald's,1,Burger,4,OH3baEaklANPe1farAKgRg,85044,0.0
1203,McDonald's,1,Burger,4,eEPTTvCV5iHfoacwa43lBQ,85014,0.0
1204,McDonald's,1,Burger,4,FecWyJGnrIk5AYrR7C67xg,85018,17.0
1205,McDonald's,1,Burger,4,TB7bScfRFBJehXSu_1MMSw,85032,0.0
1206,McDonald's,1,Burger,4,Cp7JVPbO5Vv_huCBxLtXWQ,85032,0.0
1207,McDonald's,1,Burger,4,iPa__LOhse-hobC2Xmp-Kw,85016,18.0
1208,McDonald's,1,Burger,4,p9uc6E8UR9Y3Bftj8g5AZA,85027,0.0
1209,McDonald's,1,Burger,4,B-gmkfNy3SEvAZSxXtWACg,85032,0.0
1210,McDonald's,1,Burger,4,4phaS0fEhzivVQ-Jyv1Azg,85012,0.0
1211,McDonald's,1,Burger,4,dpywCoS-f8HcBiSTNcMJrw,85034,0.0
1212,McDonald's,1,Burger,4,vEX-H92z50_krgEUQzrYfQ,85034,12.142857142857142
1213,McDonald's,1,Burger,4,zLHOG9ty0OcXSQ6iy2BwwA,85004,0.0
1214,McDonald's,1,Burger,4,Wv_qGcUKptXkapn8e3j6Kg,85029,0.0
1215,McDonald's,1,Burger,4,orGCyrtYZl9JOV5XIgxJEg,85027,0.0
1216,McDonald's,1,Burger,4,UPs9WWUl7PLZrCPKbC8NbA,85018,0.0
1217,McDonald's,1,Burger,4,1Ds8V2c7LlwSAA3O-9f4cA,85004,18.285714285714285
1218,Meatballz,0,Italian,8,yJR6hSqkeArLl50mLS7kDg,85027,0.0
1219,Meatballz,0,Italian,8,f_MsP_ohwcNvHk6qGv5CdA,85016,0.0
1220,Mediterranean Buffet,0,Other,1,cLL_FCIItPh1DH-h78cb4w,85014,0.0
1221,Mediterranean House,0,Other,1,Z8rT-KsNYYRBVK8j6x35FQ,85014,0.0
1222,Mejico Cocina Mejicana,0,Mexican,0,Auky7_gMsUdB91V0EAgbhA,85016,5.714285714285714
1223,Melindas Alley,0,Bar,2,DE9IHqv0HbcHwa7Qipld2w,85004,1.4285714285714286
1224,Melt,0,Ice Cream,12,3saG51hM2M14G5f-QwhGhg,85004,9.142857142857142
1225,Melt Gelato and Crepe Cafe,0,Sandwiches,13,5l_rfMJ79mUpTafcB8URwA,85032,0.0
1226,Menchies,0,Ice Cream,12,fqtHRygueZPT3lHOpCWWMw,85044,10.928571428571429
1227,Menchie's Frozen Yogurt,0,Ice Cream,12,otlnxBQqCEmUmRONAB5elA,85029,10.285714285714286
1228,Menuderia Guanajuato,0,Mexican,0,aKpFO1C0-1MlirhCffUt-w,85008,0.0
1229,Menuderia Guanajuato,0,Mexican,0,kJc7XtQXYit7WNV8m4YDGA,85034,9.571428571428571
1230,MercBar,0,Bar,2,dPFGRDC3Hsi1mDKxvKz_9Q,85016,9.142857142857142
1231,Mi Amigo's Mexican Grill,0,Mexican,0,Jy40ercZIQaNcz2qV3qgow,85004,11.142857142857142
1232,Miami Cafe,0,Pizza,5,ONeWWLO5lUiyTr3roQxN_Q,85004,13.142857142857142
1233,Michaels at Park Central,0,Other,1,KjCEF8aEk1ZBCrJitRi7fA,85012,4.714285714285714
1234,Michelina's,0,Italian,8,IQVka-wzJmN3jw2W70aCzw,85028,2.857142857142857
1235,Mid City Kitchen,0,Burger,4,nZL3HK70R-WABMoS1T8quA,85034,0.0
1236,Mid City Kitchen,0,FastFood,11,M2PjfyxzzfkCtRv7AJjXRg,85012,0.0
1237,Middle Eastern Bakery & Deli,0,Bakery,17,Qb1amWCBTeBQQzQyrkyNAg,85014,10.428571428571429
1238,Milagro Grill,0,Mexican,0,OfITr0B8bZU3vukSQJIrWQ,85018,11.142857142857142
1239,Milano Espresso & Smoothies,0,Coffee,15,4i9CA7okUpwlbU2p4Ey0Jw,85029,0.0
1240,Milk Bar,0,Bar,2,VBoyqq5lO_H-EJO6MTwIPA,85004,4.857142857142857
1241,Mimi's Cafe,0,Breakfast,3,1Q_VjzXaq8Ad4rvSVOWpcg,85044,15.285714285714286
1242,Mindfulmeals of Arizona,0,Deli,16,V9mROPxpAynGUVbglJePcw,85020,0.0
1243,Ming's Pagoda,0,Chinese,9,1rbb8ntTOpSolQv60CGcsQ,85029,0.0
1244,Miracle Mile Delicatessen,0,Breakfast,3,nfdNvM0HFCDmnJ5eHMnuNg,85016,10.5
1245,Miracle Mile Delicatessen,0,Sandwiches,13,3sOS8wKatd_Uoa9VEJHhrw,85016,10.5
1246,Mister Wong,0,Chinese,9,CGgUHkAKU0QBsdGvXxfMuw,85029,9.714285714285714
1247,MJ's BBQ - Chicken & Fish,0,Bar,2,eNcYNWN1e5zgIwxebVV6PA,85034,10.0
1248,Mocha Bianca,0,Breakfast,3,4cTawmoz0rrw3cl1fJd6eQ,85032,0.0
1249,Mod,0,Coffee,15,E7wKP-BVnWlxnbQM3StOxg,85004,6.785714285714286
1250,MOD Pizza,0,Pizza,5,DHwG62oZACWX80Y74m1cyw,85018,11.785714285714286
1251,MOD Pizza,0,Pizza,5,wx7fvfCq53tNFieI4FiBWg,85029,11.785714285714286
1252,Modern  Grove,0,Burger,4,yX0pOWG_Be9TjGnm0aihVA,85032,13.642857142857142
1253,Modern Burger,0,Burger,4,xtJ9ELoKVMbRwZ0ktbVTlA,85034,0.0
1254,Modern Market Eatery,0,Breakfast,3,cUGyI6ZrMXOAMn5EIiHhtw,85044,0.0
1255,Modern Tortilla Food Truck and Catering,0,Mexican,0,jlviy68buL1X2UADI-Lnlw,85016,0.0
1256,Moga Crepes,0,French,6,8NMf2dCmEGGKYR3SbMcnNA,85032,9.571428571428571
1257,Moira Sushi Bar & Kitchen,0,Japanese,22,vC23Fq8lMkNiZ4F8yh3ukQ,85004,6.0
1258,Mojo Yogurt,0,Ice Cream,12,3HVbyqNpCbKWZ5ZNRIpO-A,85016,12.285714285714286
1259,Momenti,0,Pizza,5,_GKMtL4zFOlNc0U3gljT0w,85028,11.428571428571429
1260,Moon Valley Cafe,0,Breakfast,3,bVqNtwcwIz2gAacHWYF2lw,85022,9.285714285714286
1261,Moon Valley Grill,0,Burger,4,NUh5L9ZX-YrM5uAKhKQXoQ,85022,13.0
1262,Mora Italian,0,Pizza,5,fzxvmA3Ygu3yrQQ6-cEpTw,85014,6.142857142857143
1263,Morton's The Steakhouse,0,Coffee,15,OE1emTl3wuvxy01ufROBtw,85016,5.857142857142857
1264,Mo's Pizza,0,Pizza,5,cbq_hs6zYd7tfWI6EnG_0g,85028,0.0
1265,Most Wanted Taco Shop,0,Mexican,0,jIzygnVmajEXYmfsBNY_Gw,85020,10.714285714285714
1266,Moto Sushi,0,Bar,2,kblFxfo_xnMUZF0U0aGXQw,85016,10.285714285714286
1267,Mr Submarine,0,Sandwiches,13,1YBpnyR_VlJNjrUzNVXYDQ,85016,10.571428571428571
1268,Mr Submarine,0,Sandwiches,13,L6Jnx7zUHDxBZ5e-OYSqLQ,85016,0.0
1269,Mr. Cooks Chinese Cuisine,0,Chinese,9,9ULcHyUTN1O16Vr8KUMQew,85032,10.142857142857142
1270,Mr. Triny Sonora Hot Dogs,0,Mexican,0,PtQsrkpKmRBVRmWjax6eKQ,85020,6.0
1271,Mrs White's Golden Rule Cafe,0,Other,1,E25-2ssHwsajyGtsllMXaA,85034,8.5
1272,Mucha Lucha Taco Shop,0,Mexican,0,rydwhaJPcQhxHlHO0PMZMQ,85032,10.428571428571429
1273,Mucha Lucha Taco Shop,0,Mexican,0,VtKYA6Fu1jTDrEhDHRlUvg,85020,9.571428571428571
1274,My Big Fat Greek Restaurant,0,Other,1,JJbuI-4R8yzllBIwjKafjg,85004,0.0
1275,My Big Fat Greek Restaurant,0,Other,1,kpv7LVLJrbawoXOJNAnd0w,85028,11.285714285714286
1276,My Big Fat Greek Restaurant,0,Other,1,XmlWSizK65GHqF8O6o8H4Q,85016,0.0
1277,My Big Fat Greek Restaurant,0,Pizza,5,kNTOkEtBVW14RpFEUREzEw,85004,0.0
1278,My Greek Corner,0,Other,1,r7p-8e89IVunsNElJRjFBQ,85027,10.785714285714286
1279,My Pie Pizza,0,Pizza,5,PJVjfGtVc71M0XlUr83teQ,85032,10.142857142857142
1280,My Slice Of The Pie Pizzeria,0,Pizza,5,NeDqVEiin0q-FxCvOKiERw,85018,10.142857142857142
1281,Nachobot,0,Mexican,0,sdKB_8mv4f0Vd4GKfQmqBQ,85004,6.285714285714286
1282,Naked Pizza,0,Pizza,5,wVnTsX7yDWI7pjED4xa9Dg,85044,11.785714285714286
1283,Namaste Veg Kitchen,0,Indian,18,jb0-JZMt-6Khsh-VwsDtLQ,85032,2.5714285714285716
1284,Nathans Famous Hotdogs,0,FastFood,11,cQMhOnD_92IUwu9QaGIbrQ,85034,0.0
1285,Native Grill & Wings,0,Bar,2,vX5ma5Nwrzqwdz949AmVVg,85044,13.0
1286,Native Grill and Wings,0,Bar,2,jqv3JbLv6K9Sgukf5fijOw,85032,12.0
1287,Naturally Sweet,0,FastFood,11,_-j3yamOlHAL1b13zICDhA,85004,16.0
1288,Neapolitan Wood Fired Italian,0,Italian,8,rZvBlC4yHQZtodZBsxb3nw,85027,0.0
1289,Nee House Chinese Restaurant,0,Chinese,9,44YFU284Z3KDEy25QyVoUw,85032,10.214285714285714
1290,Nekter Juice Bar,0,Bar,2,_7u6Cdgoo65xqUNOuRX4Ew,85018,11.714285714285714
1291,Nekter Juice Bar,0,Bar,2,pV0eHAVd-guPjogXLnJ_Sg,85016,11.714285714285714
1292,Nekter Juice Bar,0,Bar,2,Ta7ALiHKasliwVxieOJEnA,85012,11.714285714285714
1293,Nellos Pizza,0,Pizza,5,TVYJx5iUkLJFiuiXc8rxEQ,85044,8.571428571428571
1294,Networks Bar & Grill,0,Burger,4,R3B_ibZvlrgzch_UkYQkrg,85004,13.0
1295,New Bamboo,0,Chinese,9,uTlDVK8-7VwpLhHnCRTCLg,85022,10.0
1296,New China Buffet,0,Chinese,9,pdWnWH3SnjTTkRZx0y2wSw,85016,0.0
1297,New Garden Restaurant,0,Chinese,9,TdjydrOFUSMUsTKdlXW6aQ,85004,10.428571428571429
1298,New Hong Kong,0,Chinese,9,bj6Km1RvgD6oyppCe5yDog,85016,8.714285714285714
1299,New North China,0,Chinese,9,RJKbewB0SzRZpIvQmiF-dQ,85022,0.0
1300,New Orleans Sno Ball,0,Ice Cream,12,FdrZJQL_FYKqR96L05gzcg,85014,0.0
1301,New York Pizza Department,0,Pizza,5,fr6ojHDZYrpUQl7kVGuVJQ,85034,0.0
1302,New York Pizza Dept,0,Pizza,5,OW8ZTM0Bd6R0BH6u-6Wkag,85034,0.0
1303,nextDOOR,0,Bar,2,wv7YhunEKc8-5xRCCGIk4Q,85004,0.0
1304,Nibblers Catering,0,Other,1,2bvA58QRFzl_pis2R9WNcw,85034,7.0
1305,Niccoli's Italian Grocery & Deli,0,Pizza,5,XPgurhZwZgNAwHcrpoe3Zg,85016,7.642857142857143
1306,Nick and Willy's Take & Bake,0,Pizza,5,9KzLFQrA_tSBGVDNeZrB8Q,85022,0.0
1307,Nick's,0,Italian,8,mYlNFkIiFY3SyDl-nPWR5g,85028,8.857142857142858
1308,Ninja Bowl,0,Chinese,9,qIbXdUmyiKsSAnsTuIe_1A,85027,6.857142857142857
1309,Nino's Greek Cafe,0,Burger,4,0obhg2Jv22z6Mkvl3zGaiQ,85016,9.714285714285714
1310,Niro's Gyros,0,Other,1,ylxqmxh2gO1yCpQkIk6o3A,85044,9.0
1311,Nixon's,0,Bar,2,AssSdHSVWbPtN8upTLWFVg,85016,0.0
1312,Noble Bread,0,Bakery,17,1l5gk5IN82olKq48NsOqGg,85016,3.2142857142857144
1313,Noble Eatery,0,Coffee,15,AZQ6eiVqhMalpVL9Bbq6Iw,85016,3.2142857142857144
1314,Nobuo At Teeter House,0,Coffee,15,0Buxoc0cRqjpvkezo3bqog,85004,3.0714285714285716
1315,noca,0,Thai,19,aD-YA02i2xAqLBDon1tzIQ,85016,8.0
1316,Nocawich,0,Breakfast,3,VaEqjAeKAm_iUnOpaktyMg,85034,0.0
1317,Noche de Gourmet,0,Other,1,g8tAv5mwpKRTHeWG_yucBQ,85016,0.0
1318,Nogales Hot Dogs,0,FastFood,11,mBdm6in8L0UvtAN-Gv7dcg,85016,5.785714285714286
1319,Noodle & Rice,0,Chinese,9,cXdQ3H0GqcIzRgrvBEaBxw,85022,4.5
1320,Noodles & Company,0,FastFood,11,8gW7VRKF_U0piIO9cWee_w,85044,0.0
1321,Nook Kitchen,0,Pizza,5,hTsZSiftorNUFb1VaHCHHg,85018,6.285714285714286
1322,Nook Kitchen,0,Pizza,5,PxTKXsdYqoFHWAG2amz0XQ,85004,5.571428571428571
1323,North Central Sports Bar,0,Bar,2,hPUGNTYAwuwKkHBKmcKCmQ,85020,15.142857142857142
1324,North Italia,0,Pizza,5,wTjvgkUJMVWrYed9mXdQjg,85018,11.571428571428571
1325,North Mountain Brewing,0,Other,1,QzrtN3EjGp-kSCzg8uj1oA,85020,9.428571428571429
1326,North Mountain Grille,0,Other,1,OeBbc-LqnAPhYmJw5gzBww,85022,8.714285714285714
1327,North Star Lounge & Restaurant,0,Bar,2,z42ByZ6dXpW7hkNfJw2HFQ,85032,15.0
1328,Northern Perks Doughnuts & Coffee,0,Donuts,21,adnAevmPxjh9MtS6e4aSbw,85020,6.714285714285714
